ID	文本
ReliquaryData_Desc_55222	原本報喪鳥的黑羽，在浴血的殺伐中染成了暗紅色。
ReliquaryData_Name_55223	戰狂的黑羽
ReliquaryData_Desc_55223	原本報喪鳥的黑羽，在浴血的殺伐中染成了暗紅色。
ReliquaryData_Name_55224	戰狂的黑羽
ReliquaryData_Desc_55224	原本報喪鳥的黑羽，在浴血的殺伐中染成了暗紅色。
ReliquaryData_Name_55230	戰狂的鬼面
ReliquaryData_Desc_55230	染上黑血，在不顧生死的廝殺中一半破碎的駭人鐵面具。
ReliquaryData_Name_55231	戰狂的鬼面
ReliquaryData_Desc_55231	染上黑血，在不顧生死的廝殺中一半破碎的駭人鐵面具。
ReliquaryData_Name_55232	戰狂的鬼面
ReliquaryData_Desc_55232	染上黑血，在不顧生死的廝殺中一半破碎的駭人鐵面具。
ReliquaryData_Name_55233	戰狂的鬼面
ReliquaryData_Desc_55233	染上黑血，在不顧生死的廝殺中一半破碎的駭人鐵面具。
ReliquaryData_Name_55234	戰狂的鬼面
ReliquaryData_Desc_55234	染上黑血，在不顧生死的廝殺中一半破碎的駭人鐵面具。
ReliquaryData_Name_55240	戰狂的薔薇
ReliquaryData_Desc_55240	血色的精緻花朵，與狂戰士的氣質微妙地相符。
ReliquaryData_Name_55241	戰狂的薔薇
ReliquaryData_Desc_55241	血色的精緻花朵，與狂戰士的氣質微妙地相符。
ReliquaryData_Name_55242	戰狂的薔薇
ReliquaryData_Desc_55242	血色的精緻花朵，與狂戰士的氣質微妙地相符。
ReliquaryData_Name_55243	戰狂的薔薇
ReliquaryData_Desc_55243	血色的精緻花朵，與狂戰士的氣質微妙地相符。
ReliquaryData_Name_55244	戰狂的薔薇
ReliquaryData_Desc_55244	血色的精緻花朵，與狂戰士的氣質微妙地相符。
ReliquaryData_Name_55250	戰狂的時計
ReliquaryData_Desc_55250	其中的沙礫無情地流動著，提醒著狂戰士自己在戰場上的時限，和在人世間的時限。
ReliquaryData_Name_55251	戰狂的時計
ReliquaryData_Desc_55251	其中的沙礫無情地流動著，提醒著狂戰士自己在戰場上的時限，和在人世間的時限。
ReliquaryData_Name_55252	戰狂的時計
ReliquaryData_Desc_55252	其中的沙礫無情地流動著，提醒著狂戰士自己在戰場上的時限，和在人世間的時限。
ReliquaryData_Name_55253	戰狂的時計
ReliquaryData_Desc_55253	其中的沙礫無情地流動著，提醒著狂戰士自己在戰場上的時限，和在人世間的時限。
ReliquaryData_Name_55254	戰狂的時計
ReliquaryData_Desc_55254	其中的沙礫無情地流動著，提醒著狂戰士自己在戰場上的時限，和在人世間的時限。
ReliquaryData_Name_55310	戰狂的骨杯
ReliquaryData_Desc_55310	用不知名的巨大獸類的骨頭製成的杯，內裡被不知何物染成了鐵銹色。
ReliquaryData_Name_55311	戰狂的骨杯
ReliquaryData_Desc_55311	用不知名的巨大獸類的骨頭製成的杯，內裡被不知何物染成了鐵銹色。
ReliquaryData_Name_55312	戰狂的骨杯
ReliquaryData_Desc_55312	用不知名的巨大獸類的骨頭製成的杯，內裡被不知何物染成了鐵銹色。
ReliquaryData_Name_55313	戰狂的骨杯
ReliquaryData_Desc_55313	用不知名的巨大獸類的骨頭製成的杯，內裡被不知何物染成了鐵銹色。
ReliquaryData_Name_55314	戰狂的骨杯
ReliquaryData_Desc_55314	用不知名的巨大獸類的骨頭製成的杯，內裡被不知何物染成了鐵銹色。
ReliquaryData_Name_55320	戰狂的黑羽
ReliquaryData_Desc_55320	原本報喪鳥的黑羽，在浴血的殺伐中染成了暗紅色。
ReliquaryData_Name_55321	戰狂的黑羽
ReliquaryData_Desc_55321	原本報喪鳥的黑羽，在浴血的殺伐中染成了暗紅色。
ReliquaryData_Name_55322	戰狂的黑羽
ReliquaryData_Desc_55322	原本報喪鳥的黑羽，在浴血的殺伐中染成了暗紅色。
ReliquaryData_Name_55323	戰狂的黑羽
ReliquaryData_Desc_55323	原本報喪鳥的黑羽，在浴血的殺伐中染成了暗紅色。
ReliquaryData_Name_55324	戰狂的黑羽
ReliquaryData_Desc_55324	原本報喪鳥的黑羽，在浴血的殺伐中染成了暗紅色。
ReliquaryData_Name_55330	戰狂的鬼面
ReliquaryData_Desc_55330	染上黑血，在不顧生死的廝殺中一半破碎的駭人鐵面具。
ReliquaryData_Name_55331	戰狂的鬼面
ReliquaryData_Desc_55331	染上黑血，在不顧生死的廝殺中一半破碎的駭人鐵面具。
ReliquaryData_Name_55332	戰狂的鬼面
ReliquaryData_Desc_55332	染上黑血，在不顧生死的廝殺中一半破碎的駭人鐵面具。
ReliquaryData_Name_55333	戰狂的鬼面
ReliquaryData_Desc_55333	染上黑血，在不顧生死的廝殺中一半破碎的駭人鐵面具。
ReliquaryData_Name_55334	戰狂的鬼面
ReliquaryData_Desc_55334	染上黑血，在不顧生死的廝殺中一半破碎的駭人鐵面具。
ReliquaryData_Name_55340	戰狂的薔薇
ReliquaryData_Desc_55340	血色的精緻花朵，與狂戰士的氣質微妙地相符。
ReliquaryData_Name_55341	戰狂的薔薇
ReliquaryData_Desc_55341	血色的精緻花朵，與狂戰士的氣質微妙地相符。
ReliquaryData_Name_55342	戰狂的薔薇
ReliquaryData_Desc_55342	血色的精緻花朵，與狂戰士的氣質微妙地相符。
ReliquaryData_Name_55343	戰狂的薔薇
ReliquaryData_Desc_55343	血色的精緻花朵，與狂戰士的氣質微妙地相符。
ReliquaryData_Name_55344	戰狂的薔薇
ReliquaryData_Desc_55344	血色的精緻花朵，與狂戰士的氣質微妙地相符。
ReliquaryData_Name_55350	戰狂的時計
ReliquaryData_Desc_55350	其中的沙礫無情地流動著，提醒著狂戰士自己在戰場上的時限，和在人世間的時限。
ReliquaryData_Name_55351	戰狂的時計
ReliquaryData_Desc_55351	其中的沙礫無情地流動著，提醒著狂戰士自己在戰場上的時限，和在人世間的時限。
ReliquaryData_Name_55352	戰狂的時計
ReliquaryData_Desc_55352	其中的沙礫無情地流動著，提醒著狂戰士自己在戰場上的時限，和在人世間的時限。
ReliquaryData_Name_55353	戰狂的時計
ReliquaryData_Desc_55353	其中的沙礫無情地流動著，提醒著狂戰士自己在戰場上的時限，和在人世間的時限。
ReliquaryData_Name_55354	戰狂的時計
ReliquaryData_Desc_55354	其中的沙礫無情地流動著，提醒著狂戰士自己在戰場上的時限，和在人世間的時限。
ReliquaryData_Name_56210	武人的酒杯
ReliquaryData_Desc_56210	稍微有些精緻的酒杯，是僅在武人上場前使用的儀式器具。
ReliquaryData_Name_56211	武人的酒杯
ReliquaryData_Desc_56211	稍微有些精緻的酒杯，是僅在武人上場前使用的儀式器具。
ReliquaryData_Name_56212	武人的酒杯
ReliquaryData_Desc_56212	稍微有些精緻的酒杯，是僅在武人上場前使用的儀式器具。
ReliquaryData_Name_56213	武人的酒杯
ReliquaryData_Desc_56213	稍微有些精緻的酒杯，是僅在武人上場前使用的儀式器具。
ReliquaryData_Name_56214	武人的酒杯
ReliquaryData_Desc_56214	稍微有些精緻的酒杯，是僅在武人上場前使用的儀式器具。
ReliquaryData_Name_56220	武人的羽飾
ReliquaryData_Desc_56220	隨處可見的鳥類落毛，高手用來練習力道，新手則用來製成扇子。
ReliquaryData_Name_56221	武人的羽飾
ReliquaryData_Desc_56221	隨處可見的鳥類落毛，高手用來練習力道，新手則用來製成扇子。
ReliquaryData_Name_56222	武人的羽飾
ReliquaryData_Desc_56222	隨處可見的鳥類落毛，高手用來練習力道，新手則用來製成扇子。
ReliquaryData_Name_56223	武人的羽飾
ReliquaryData_Desc_56223	隨處可見的鳥類落毛，高手用來練習力道，新手則用來製成扇子。
ReliquaryData_Name_56224	武人的羽飾
ReliquaryData_Desc_56224	隨處可見的鳥類落毛，高手用來練習力道，新手則用來製成扇子。
ReliquaryData_Name_56230	武人的頭巾
ReliquaryData_Desc_56230	入門第一件事，精氣神。綁上頭巾，隨時提醒自己勿忘這三字。
ReliquaryData_Name_56231	武人的頭巾
ReliquaryData_Desc_56231	入門第一件事，精氣神。綁上頭巾，隨時提醒自己勿忘這三字。
ReliquaryData_Name_56232	武人的頭巾
ReliquaryData_Desc_56232	入門第一件事，精氣神。綁上頭巾，隨時提醒自己勿忘這三字。
ReliquaryData_Name_56233	武人的頭巾
ReliquaryData_Desc_56233	入門第一件事，精氣神。綁上頭巾，隨時提醒自己勿忘這三字。
ReliquaryData_Name_56234	武人的頭巾
ReliquaryData_Desc_56234	入門第一件事，精氣神。綁上頭巾，隨時提醒自己勿忘這三字。
ReliquaryData_Name_56240	武人的紅花
ReliquaryData_Desc_56240	習武者與花是沒有什麼關係的，唯獨此種紅花當中有麻痹痛楚的成分。
ReliquaryData_Name_56241	武人的紅花
ReliquaryData_Desc_56241	習武者與花是沒有什麼關係的，唯獨此種紅花當中有麻痹痛楚的成分。
ReliquaryData_Name_56242	武人的紅花
ReliquaryData_Desc_56242	習武者與花是沒有什麼關係的，唯獨此種紅花當中有麻痹痛楚的成分。
ReliquaryData_Name_56243	武人的紅花
ReliquaryData_Desc_56243	習武者與花是沒有什麼關係的，唯獨此種紅花當中有麻痹痛楚的成分。
ReliquaryData_Name_56244	武人的紅花
ReliquaryData_Desc_56244	習武者與花是沒有什麼關係的，唯獨此種紅花當中有麻痹痛楚的成分。
ReliquaryData_Name_56250	武人的水漏
ReliquaryData_Desc_56250	進行耐力鍛煉時計時的小道具，比沙漏的流轉更加穩定。
ReliquaryData_Name_56251	武人的水漏
ReliquaryData_Desc_56251	進行耐力鍛煉時計時的小道具，比沙漏的流轉更加穩定。
ReliquaryData_Name_56252	武人的水漏
ReliquaryData_Desc_56252	進行耐力鍛煉時計時的小道具，比沙漏的流轉更加穩定。
ReliquaryData_Name_56253	武人的水漏
ReliquaryData_Desc_56253	進行耐力鍛煉時計時的小道具，比沙漏的流轉更加穩定。
ReliquaryData_Name_56254	武人的水漏
ReliquaryData_Desc_56254	進行耐力鍛煉時計時的小道具，比沙漏的流轉更加穩定。
ReliquaryData_Name_56310	武人的酒杯
ReliquaryData_Desc_56310	稍微有些精緻的酒杯，是僅在武人上場前使用的儀式器具。
ReliquaryData_Name_56311	武人的酒杯
ReliquaryData_Desc_56311	稍微有些精緻的酒杯，是僅在武人上場前使用的儀式器具。
ReliquaryData_Name_56312	武人的酒杯
ReliquaryData_Desc_56312	稍微有些精緻的酒杯，是僅在武人上場前使用的儀式器具。
ReliquaryData_Name_56313	武人的酒杯
ReliquaryData_Desc_56313	稍微有些精緻的酒杯，是僅在武人上場前使用的儀式器具。
ReliquaryData_Name_56314	武人的酒杯
ReliquaryData_Desc_56314	稍微有些精緻的酒杯，是僅在武人上場前使用的儀式器具。
ReliquaryData_Name_56320	武人的羽飾
ReliquaryData_Desc_56320	隨處可見的鳥類落毛，高手用來練習力道，新手則用來製成扇子。
ReliquaryData_Name_56321	武人的羽飾
ReliquaryData_Desc_56321	隨處可見的鳥類落毛，高手用來練習力道，新手則用來製成扇子。
ReliquaryData_Name_56322	武人的羽飾
ReliquaryData_Desc_56322	隨處可見的鳥類落毛，高手用來練習力道，新手則用來製成扇子。
ReliquaryData_Name_56323	武人的羽飾
ReliquaryData_Desc_56323	隨處可見的鳥類落毛，高手用來練習力道，新手則用來製成扇子。
ReliquaryData_Name_56324	武人的羽飾
ReliquaryData_Desc_56324	隨處可見的鳥類落毛，高手用來練習力道，新手則用來製成扇子。
ReliquaryData_Name_56330	武人的頭巾
ReliquaryData_Desc_56330	入門第一件事，精氣神。綁上頭巾，隨時提醒自己勿忘這三字。
ReliquaryData_Name_56331	武人的頭巾
ReliquaryData_Desc_56331	入門第一件事，精氣神。綁上頭巾，隨時提醒自己勿忘這三字。
ReliquaryData_Name_56332	武人的頭巾
ReliquaryData_Desc_56332	入門第一件事，精氣神。綁上頭巾，隨時提醒自己勿忘這三字。
ReliquaryData_Name_56333	武人的頭巾
ReliquaryData_Desc_56333	入門第一件事，精氣神。綁上頭巾，隨時提醒自己勿忘這三字。
ReliquaryData_Name_56334	武人的頭巾
ReliquaryData_Desc_56334	入門第一件事，精氣神。綁上頭巾，隨時提醒自己勿忘這三字。
ReliquaryData_Name_56340	武人的紅花
ReliquaryData_Desc_56340	習武者與花是沒有什麼關係的，唯獨此種紅花當中有麻痹痛楚的成分。
ReliquaryData_Name_56341	武人的紅花
ReliquaryData_Desc_56341	習武者與花是沒有什麼關係的，唯獨此種紅花當中有麻痹痛楚的成分。
ReliquaryData_Name_56342	武人的紅花
ReliquaryData_Desc_56342	習武者與花是沒有什麼關係的，唯獨此種紅花當中有麻痹痛楚的成分。
ReliquaryData_Name_56343	武人的紅花
ReliquaryData_Desc_56343	習武者與花是沒有什麼關係的，唯獨此種紅花當中有麻痹痛楚的成分。
ReliquaryData_Name_56344	武人的紅花
ReliquaryData_Desc_56344	習武者與花是沒有什麼關係的，唯獨此種紅花當中有麻痹痛楚的成分。
ReliquaryData_Name_56350	武人的水漏
ReliquaryData_Desc_56350	進行耐力鍛煉時計時的小道具，比沙漏的流轉更加穩定。
ReliquaryData_Name_56351	武人的水漏
ReliquaryData_Desc_56351	進行耐力鍛煉時計時的小道具，比沙漏的流轉更加穩定。
ReliquaryData_Name_56352	武人的水漏
ReliquaryData_Desc_56352	進行耐力鍛煉時計時的小道具，比沙漏的流轉更加穩定。
ReliquaryData_Name_56353	武人的水漏
ReliquaryData_Desc_56353	進行耐力鍛煉時計時的小道具，比沙漏的流轉更加穩定。
ReliquaryData_Name_56354	武人的水漏
ReliquaryData_Desc_56354	進行耐力鍛煉時計時的小道具，比沙漏的流轉更加穩定。
ReliquaryData_Name_57210	教官的茶杯
ReliquaryData_Desc_57210	雖然在外人看來只是普通的茶杯，但在學員眼裡可是教官權力的象徵。
ReliquaryData_Name_57211	教官的茶杯
ReliquaryData_Desc_57211	雖然在外人看來只是普通的茶杯，但在學員眼裡可是教官權力的象徵。
ReliquaryData_Name_57212	教官的茶杯
ReliquaryData_Desc_57212	雖然在外人看來只是普通的茶杯，但在學員眼裡可是教官權力的象徵。
ReliquaryData_Name_57213	教官的茶杯
ReliquaryData_Desc_57213	雖然在外人看來只是普通的茶杯，但在學員眼裡可是教官權力的象徵。
ReliquaryData_Name_57214	教官的茶杯
ReliquaryData_Desc_57214	雖然在外人看來只是普通的茶杯，但在學員眼裡可是教官權力的象徵。
ReliquaryData_Name_57220	教官的羽飾
ReliquaryData_Desc_57220	熟知如何化解攻擊力道的教官，不會讓這種羽飾被勁風吹掉。
ReliquaryData_Name_57221	教官的羽飾
ReliquaryData_Desc_57221	熟知如何化解攻擊力道的教官，不會讓這種羽飾被勁風吹掉。
ReliquaryData_Name_57222	教官的羽飾
ReliquaryData_Desc_57222	熟知如何化解攻擊力道的教官，不會讓這種羽飾被勁風吹掉。
ReliquaryData_Name_57223	教官的羽飾
ReliquaryData_Desc_57223	熟知如何化解攻擊力道的教官，不會讓這種羽飾被勁風吹掉。
ReliquaryData_Name_57224	教官的羽飾
ReliquaryData_Desc_57224	熟知如何化解攻擊力道的教官，不會讓這種羽飾被勁風吹掉。
ReliquaryData_Name_57230	教官的帽子
ReliquaryData_Desc_57230	制式的教官帽子。
ReliquaryData_Name_57231	教官的帽子
ReliquaryData_Desc_57231	制式的教官帽子。
ReliquaryData_Name_57232	教官的帽子
ReliquaryData_Desc_57232	制式的教官帽子。
ReliquaryData_Name_57233	教官的帽子
ReliquaryData_Desc_57233	制式的教官帽子。
ReliquaryData_Name_57234	教官的帽子
ReliquaryData_Desc_57234	制式的教官帽子。
ReliquaryData_Name_57240	教官的胸花
ReliquaryData_Desc_57240	胸口別著這種花的時候，意味著今日不練武。
ReliquaryData_Name_57241	教官的胸花
ReliquaryData_Desc_57241	胸口別著這種花的時候，意味著今日不練武。
ReliquaryData_Name_57242	教官的胸花
ReliquaryData_Desc_57242	胸口別著這種花的時候，意味著今日不練武。
ReliquaryData_Name_57243	教官的胸花
ReliquaryData_Desc_57243	胸口別著這種花的時候，意味著今日不練武。
ReliquaryData_Name_57244	教官的胸花
ReliquaryData_Desc_57244	胸口別著這種花的時候，意味著今日不練武。
ReliquaryData_Name_57250	教官的懷錶
ReliquaryData_Desc_57250	不能用來看時間的懷錶，是完全奉獻給訓練的計時工具。
ReliquaryData_Name_57251	教官的懷錶
ReliquaryData_Desc_57251	不能用來看時間的懷錶，是完全奉獻給訓練的計時工具。
ReliquaryData_Name_57252	教官的懷錶
ReliquaryData_Desc_57252	不能用來看時間的懷錶，是完全奉獻給訓練的計時工具。
ReliquaryData_Name_57253	教官的懷錶
ReliquaryData_Desc_57253	不能用來看時間的懷錶，是完全奉獻給訓練的計時工具。
ReliquaryData_Name_57254	教官的懷錶
ReliquaryData_Desc_57254	不能用來看時間的懷錶，是完全奉獻給訓練的計時工具。
ReliquaryData_Name_57310	教官的茶杯
ReliquaryData_Desc_57310	雖然在外人看來只是普通的茶杯，但在學員眼裡可是教官權力的象徵。
ReliquaryData_Name_57311	教官的茶杯
ReliquaryData_Desc_57311	雖然在外人看來只是普通的茶杯，但在學員眼裡可是教官權力的象徵。
ReliquaryData_Name_57312	教官的茶杯
ReliquaryData_Desc_57312	雖然在外人看來只是普通的茶杯，但在學員眼裡可是教官權力的象徵。
ReliquaryData_Name_57313	教官的茶杯
ReliquaryData_Desc_57313	雖然在外人看來只是普通的茶杯，但在學員眼裡可是教官權力的象徵。
ReliquaryData_Name_57314	教官的茶杯
ReliquaryData_Desc_57314	雖然在外人看來只是普通的茶杯，但在學員眼裡可是教官權力的象徵。
ReliquaryData_Name_57320	教官的羽飾
ReliquaryData_Desc_57320	熟知如何化解攻擊力道的教官，不會讓這種羽飾被勁風吹掉。
ReliquaryData_Name_57321	教官的羽飾
ReliquaryData_Desc_57321	熟知如何化解攻擊力道的教官，不會讓這種羽飾被勁風吹掉。
ReliquaryData_Name_57322	教官的羽飾
ReliquaryData_Desc_57322	熟知如何化解攻擊力道的教官，不會讓這種羽飾被勁風吹掉。
ReliquaryData_Name_57323	教官的羽飾
ReliquaryData_Desc_57323	熟知如何化解攻擊力道的教官，不會讓這種羽飾被勁風吹掉。
ReliquaryData_Name_57324	教官的羽飾
ReliquaryData_Desc_57324	熟知如何化解攻擊力道的教官，不會讓這種羽飾被勁風吹掉。
ReliquaryData_Name_57330	教官的帽子
ReliquaryData_Desc_57330	制式的教官帽子。
ReliquaryData_Name_57331	教官的帽子
ReliquaryData_Desc_57331	制式的教官帽子。
ReliquaryData_Name_57332	教官的帽子
ReliquaryData_Desc_57332	制式的教官帽子。
ReliquaryData_Name_57333	教官的帽子
ReliquaryData_Desc_57333	制式的教官帽子。
ReliquaryData_Name_57334	教官的帽子
ReliquaryData_Desc_57334	制式的教官帽子。
ReliquaryData_Name_57340	教官的胸花
ReliquaryData_Desc_57340	胸口別著這種花的時候，意味著今日不練武。
ReliquaryData_Name_57341	教官的胸花
ReliquaryData_Desc_57341	胸口別著這種花的時候，意味著今日不練武。
ReliquaryData_Name_57342	教官的胸花
ReliquaryData_Desc_57342	胸口別著這種花的時候，意味著今日不練武。
ReliquaryData_Name_57343	教官的胸花
ReliquaryData_Desc_57343	胸口別著這種花的時候，意味著今日不練武。
ReliquaryData_Name_57344	教官的胸花
ReliquaryData_Desc_57344	胸口別著這種花的時候，意味著今日不練武。
ReliquaryData_Name_57350	教官的懷錶
ReliquaryData_Desc_57350	不能用來看時間的懷錶，是完全奉獻給訓練的計時工具。
ReliquaryData_Name_57351	教官的懷錶
ReliquaryData_Desc_57351	不能用來看時間的懷錶，是完全奉獻給訓練的計時工具。
ReliquaryData_Name_57352	教官的懷錶
ReliquaryData_Desc_57352	不能用來看時間的懷錶，是完全奉獻給訓練的計時工具。
ReliquaryData_Name_57353	教官的懷錶
ReliquaryData_Desc_57353	不能用來看時間的懷錶，是完全奉獻給訓練的計時工具。
ReliquaryData_Name_57354	教官的懷錶
ReliquaryData_Desc_57354	不能用來看時間的懷錶，是完全奉獻給訓練的計時工具。
ReliquaryData_Name_58210	賭徒的骰盅
ReliquaryData_Desc_58210	是特製的、用於單一用途的容器，但其中並沒有欺詐用的機關。
ReliquaryData_Name_58211	賭徒的骰盅
ReliquaryData_Desc_58211	是特製的、用於單一用途的容器，但其中並沒有欺詐用的機關。
ReliquaryData_Name_58212	賭徒的骰盅
ReliquaryData_Desc_58212	是特製的、用於單一用途的容器，但其中並沒有欺詐用的機關。
ReliquaryData_Name_58213	賭徒的骰盅
ReliquaryData_Desc_58213	是特製的、用於單一用途的容器，但其中並沒有欺詐用的機關。
ReliquaryData_Name_58214	賭徒的骰盅
ReliquaryData_Desc_58214	是特製的、用於單一用途的容器，但其中並沒有欺詐用的機關。
ReliquaryData_Name_58220	賭徒的羽飾
ReliquaryData_Desc_58220	是大型鳥的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58221	賭徒的羽飾
ReliquaryData_Desc_58221	是大型鳥的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58222	賭徒的羽飾
ReliquaryData_Desc_58222	是大型鳥的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58223	賭徒的羽飾
ReliquaryData_Desc_58223	是大型鳥的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58224	賭徒的羽飾
ReliquaryData_Desc_58224	是大型鳥的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58230	賭徒的耳環
ReliquaryData_Desc_58230	能讓人冷靜評估局勢與風險，避免危機的翠藍耳環。
ReliquaryData_Name_58231	賭徒的耳環
ReliquaryData_Desc_58231	能讓人冷靜評估局勢與風險，避免危機的翠藍耳環。
ReliquaryData_Name_58232	賭徒的耳環
ReliquaryData_Desc_58232	能讓人冷靜評估局勢與風險，避免危機的翠藍耳環。
ReliquaryData_Name_58233	賭徒的耳環
ReliquaryData_Desc_58233	能讓人冷靜評估局勢與風險，避免危機的翠藍耳環。
ReliquaryData_Name_58234	賭徒的耳環
ReliquaryData_Desc_58234	能讓人冷靜評估局勢與風險，避免危機的翠藍耳環。
ReliquaryData_Name_58240	賭徒的胸花
ReliquaryData_Desc_58240	是華麗的大花朵，其中能藏得下自己事前準備好的骰子。
ReliquaryData_Name_58241	賭徒的胸花
ReliquaryData_Desc_58241	是華麗的大花朵，其中能藏得下自己事前準備好的骰子。
ReliquaryData_Name_58242	賭徒的胸花
ReliquaryData_Desc_58242	是華麗的大花朵，其中能藏得下自己事前準備好的骰子。
ReliquaryData_Name_58243	賭徒的胸花
ReliquaryData_Desc_58243	是華麗的大花朵，其中能藏得下自己事前準備好的骰子。
ReliquaryData_Name_58244	賭徒的胸花
ReliquaryData_Desc_58244	是華麗的大花朵，其中能藏得下自己事前準備好的骰子。
ReliquaryData_Name_58250	賭徒的懷錶
ReliquaryData_Desc_58250	破碎的懷錶，曾經為它的主人擋下了致命的攻擊。
ReliquaryData_Name_58251	賭徒的懷錶
ReliquaryData_Desc_58251	破碎的懷錶，曾經為它的主人擋下了致命的攻擊。
ReliquaryData_Name_58252	賭徒的懷錶
ReliquaryData_Desc_58252	破碎的懷錶，曾經為它的主人擋下了致命的攻擊。
ReliquaryData_Name_58253	賭徒的懷錶
ReliquaryData_Desc_58253	破碎的懷錶，曾經為它的主人擋下了致命的攻擊。
ReliquaryData_Name_58254	賭徒的懷錶
ReliquaryData_Desc_58254	破碎的懷錶，曾經為它的主人擋下了致命的攻擊。
ReliquaryData_Name_58310	賭徒的骰盅
ReliquaryData_Desc_58310	是特製的、用於單一用途的容器，但其中並沒有欺詐用的機關。
ReliquaryData_Name_58311	賭徒的骰盅
ReliquaryData_Desc_58311	是特製的、用於單一用途的容器，但其中並沒有欺詐用的機關。
ReliquaryData_Name_58312	賭徒的骰盅
ReliquaryData_Desc_58312	是特製的、用於單一用途的容器，但其中並沒有欺詐用的機關。
ReliquaryData_Name_58313	賭徒的骰盅
ReliquaryData_Desc_58313	是特製的、用於單一用途的容器，但其中並沒有欺詐用的機關。
ReliquaryData_Name_58314	賭徒的骰盅
ReliquaryData_Desc_58314	是特製的、用於單一用途的容器，但其中並沒有欺詐用的機關。
ReliquaryData_Name_58320	賭徒的羽飾
ReliquaryData_Desc_58320	是大型鳥的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58321	賭徒的羽飾
ReliquaryData_Desc_58321	是大型鳥的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58322	賭徒的羽飾
ReliquaryData_Desc_58322	是大型鳥的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58323	賭徒的羽飾
ReliquaryData_Desc_58323	是大型鳥的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58324	賭徒的羽飾
ReliquaryData_Desc_58324	是大型鳥的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58330	賭徒的耳環
ReliquaryData_Desc_58330	能讓人冷靜評估局勢與風險，避免危機的翠藍耳環。
ReliquaryData_Name_58331	賭徒的耳環
ReliquaryData_Desc_58331	能讓人冷靜評估局勢與風險，避免危機的翠藍耳環。
ReliquaryData_Name_58332	賭徒的耳環
ReliquaryData_Desc_58332	能讓人冷靜評估局勢與風險，避免危機的翠藍耳環。
ReliquaryData_Name_58333	賭徒的耳環
ReliquaryData_Desc_58333	能讓人冷靜評估局勢與風險，避免危機的翠藍耳環。
ReliquaryData_Name_58334	賭徒的耳環
ReliquaryData_Desc_58334	能讓人冷靜評估局勢與風險，避免危機的翠藍耳環。
ReliquaryData_Name_58340	賭徒的胸花
ReliquaryData_Desc_58340	是華麗的大花朵，其中能藏得下自己事前準備好的骰子。
ReliquaryData_Name_58341	賭徒的胸花
ReliquaryData_Desc_58341	是華麗的大花朵，其中能藏得下自己事前準備好的骰子。
ReliquaryData_Name_58342	賭徒的胸花
ReliquaryData_Desc_58342	是華麗的大花朵，其中能藏得下自己事前準備好的骰子。
ReliquaryData_Name_58343	賭徒的胸花
ReliquaryData_Desc_58343	是華麗的大花朵，其中能藏得下自己事前準備好的骰子。
ReliquaryData_Name_58344	賭徒的胸花
ReliquaryData_Desc_58344	是華麗的大花朵，其中能藏得下自己事前準備好的骰子。
ReliquaryData_Name_58350	賭徒的懷錶
ReliquaryData_Desc_58350	破碎的懷錶，曾經為它的主人擋下了致命的攻擊。
ReliquaryData_Name_58351	賭徒的懷錶
ReliquaryData_Desc_58351	破碎的懷錶，曾經為它的主人擋下了致命的攻擊。
ReliquaryData_Name_58352	賭徒的懷錶
ReliquaryData_Desc_58352	破碎的懷錶，曾經為它的主人擋下了致命的攻擊。
ReliquaryData_Name_58353	賭徒的懷錶
ReliquaryData_Desc_58353	破碎的懷錶，曾經為它的主人擋下了致命的攻擊。
ReliquaryData_Name_58354	賭徒的懷錶
ReliquaryData_Desc_58354	破碎的懷錶，曾經為它的主人擋下了致命的攻擊。
ReliquaryData_Name_59110	流放者之杯
ReliquaryData_Desc_59110	黯淡的重金屬製成的杯形器皿，可以看出外壁上原本鑲有寶石，又被挖掉了。
ReliquaryData_Name_59111	流放者之杯
ReliquaryData_Desc_59111	黯淡的重金屬製成的杯形器皿，可以看出外壁上原本鑲有寶石，又被挖掉了。
ReliquaryData_Name_59112	流放者之杯
ReliquaryData_Desc_59112	黯淡的重金屬製成的杯形器皿，可以看出外壁上原本鑲有寶石，又被挖掉了。
ReliquaryData_Name_59113	流放者之杯
ReliquaryData_Desc_59113	黯淡的重金屬製成的杯形器皿，可以看出外壁上原本鑲有寶石，又被挖掉了。
ReliquaryData_Name_59114	流放者之杯
ReliquaryData_Desc_59114	黯淡的重金屬製成的杯形器皿，可以看出外壁上原本鑲有寶石，又被挖掉了。
ReliquaryData_Name_59120	流放者之羽
ReliquaryData_Desc_59120	並不是刻意的裝飾物，只是在荒野流浪中偶然沾上的不知名的鳥羽。
ReliquaryData_Name_59121	流放者之羽
