ID	文本
ReliquaryData_Name_55211	战狂的骨杯
ReliquaryData_Desc_55211	用不知名的巨大兽类的骨头制成的杯，内里被不知何物染成了铁锈色。
ReliquaryData_Name_55212	战狂的骨杯
ReliquaryData_Desc_55212	用不知名的巨大兽类的骨头制成的杯，内里被不知何物染成了铁锈色。
ReliquaryData_Name_55213	战狂的骨杯
ReliquaryData_Desc_55213	用不知名的巨大兽类的骨头制成的杯，内里被不知何物染成了铁锈色。
ReliquaryData_Name_55214	战狂的骨杯
ReliquaryData_Desc_55214	用不知名的巨大兽类的骨头制成的杯，内里被不知何物染成了铁锈色。
ReliquaryData_Name_55220	战狂的黑羽
ReliquaryData_Desc_55220	原本报丧鸟的黑羽，在浴血的杀伐中染成了暗红色。
ReliquaryData_Name_55221	战狂的黑羽
ReliquaryData_Desc_55221	原本报丧鸟的黑羽，在浴血的杀伐中染成了暗红色。
ReliquaryData_Name_55222	战狂的黑羽
ReliquaryData_Desc_55222	原本报丧鸟的黑羽，在浴血的杀伐中染成了暗红色。
ReliquaryData_Name_55223	战狂的黑羽
ReliquaryData_Desc_55223	原本报丧鸟的黑羽，在浴血的杀伐中染成了暗红色。
ReliquaryData_Name_55224	战狂的黑羽
ReliquaryData_Desc_55224	原本报丧鸟的黑羽，在浴血的杀伐中染成了暗红色。
ReliquaryData_Name_55230	战狂的鬼面
ReliquaryData_Desc_55230	染上黑血，在不顾生死的厮杀中一半破碎的骇人铁面具。
ReliquaryData_Name_55231	战狂的鬼面
ReliquaryData_Desc_55231	染上黑血，在不顾生死的厮杀中一半破碎的骇人铁面具。
ReliquaryData_Name_55232	战狂的鬼面
ReliquaryData_Desc_55232	染上黑血，在不顾生死的厮杀中一半破碎的骇人铁面具。
ReliquaryData_Name_55233	战狂的鬼面
ReliquaryData_Desc_55233	染上黑血，在不顾生死的厮杀中一半破碎的骇人铁面具。
ReliquaryData_Name_55234	战狂的鬼面
ReliquaryData_Desc_55234	染上黑血，在不顾生死的厮杀中一半破碎的骇人铁面具。
ReliquaryData_Name_55240	战狂的蔷薇
ReliquaryData_Desc_55240	血色的精致花朵，与狂战士的气质微妙地相符。
ReliquaryData_Name_55241	战狂的蔷薇
ReliquaryData_Desc_55241	血色的精致花朵，与狂战士的气质微妙地相符。
ReliquaryData_Name_55242	战狂的蔷薇
ReliquaryData_Desc_55242	血色的精致花朵，与狂战士的气质微妙地相符。
ReliquaryData_Name_55243	战狂的蔷薇
ReliquaryData_Desc_55243	血色的精致花朵，与狂战士的气质微妙地相符。
ReliquaryData_Name_55244	战狂的蔷薇
ReliquaryData_Desc_55244	血色的精致花朵，与狂战士的气质微妙地相符。
ReliquaryData_Name_55250	战狂的时计
ReliquaryData_Desc_55250	其中的沙砾无情地流动着，提醒着狂战士自己在战场上的时限，和在人世间的时限。
ReliquaryData_Name_55251	战狂的时计
ReliquaryData_Desc_55251	其中的沙砾无情地流动着，提醒着狂战士自己在战场上的时限，和在人世间的时限。
ReliquaryData_Name_55252	战狂的时计
ReliquaryData_Desc_55252	其中的沙砾无情地流动着，提醒着狂战士自己在战场上的时限，和在人世间的时限。
ReliquaryData_Name_55253	战狂的时计
ReliquaryData_Desc_55253	其中的沙砾无情地流动着，提醒着狂战士自己在战场上的时限，和在人世间的时限。
ReliquaryData_Name_55254	战狂的时计
ReliquaryData_Desc_55254	其中的沙砾无情地流动着，提醒着狂战士自己在战场上的时限，和在人世间的时限。
ReliquaryData_Name_55310	战狂的骨杯
ReliquaryData_Desc_55310	用不知名的巨大兽类的骨头制成的杯，内里被不知何物染成了铁锈色。
ReliquaryData_Name_55311	战狂的骨杯
ReliquaryData_Desc_55311	用不知名的巨大兽类的骨头制成的杯，内里被不知何物染成了铁锈色。
ReliquaryData_Name_55312	战狂的骨杯
ReliquaryData_Desc_55312	用不知名的巨大兽类的骨头制成的杯，内里被不知何物染成了铁锈色。
ReliquaryData_Name_55313	战狂的骨杯
ReliquaryData_Desc_55313	用不知名的巨大兽类的骨头制成的杯，内里被不知何物染成了铁锈色。
ReliquaryData_Name_55314	战狂的骨杯
ReliquaryData_Desc_55314	用不知名的巨大兽类的骨头制成的杯，内里被不知何物染成了铁锈色。
ReliquaryData_Name_55320	战狂的黑羽
ReliquaryData_Desc_55320	原本报丧鸟的黑羽，在浴血的杀伐中染成了暗红色。
ReliquaryData_Name_55321	战狂的黑羽
ReliquaryData_Desc_55321	原本报丧鸟的黑羽，在浴血的杀伐中染成了暗红色。
ReliquaryData_Name_55322	战狂的黑羽
ReliquaryData_Desc_55322	原本报丧鸟的黑羽，在浴血的杀伐中染成了暗红色。
ReliquaryData_Name_55323	战狂的黑羽
ReliquaryData_Desc_55323	原本报丧鸟的黑羽，在浴血的杀伐中染成了暗红色。
ReliquaryData_Name_55324	战狂的黑羽
ReliquaryData_Desc_55324	原本报丧鸟的黑羽，在浴血的杀伐中染成了暗红色。
ReliquaryData_Name_55330	战狂的鬼面
ReliquaryData_Desc_55330	染上黑血，在不顾生死的厮杀中一半破碎的骇人铁面具。
ReliquaryData_Name_55331	战狂的鬼面
ReliquaryData_Desc_55331	染上黑血，在不顾生死的厮杀中一半破碎的骇人铁面具。
ReliquaryData_Name_55332	战狂的鬼面
ReliquaryData_Desc_55332	染上黑血，在不顾生死的厮杀中一半破碎的骇人铁面具。
ReliquaryData_Name_55333	战狂的鬼面
ReliquaryData_Desc_55333	染上黑血，在不顾生死的厮杀中一半破碎的骇人铁面具。
ReliquaryData_Name_55334	战狂的鬼面
ReliquaryData_Desc_55334	染上黑血，在不顾生死的厮杀中一半破碎的骇人铁面具。
ReliquaryData_Name_55340	战狂的蔷薇
ReliquaryData_Desc_55340	血色的精致花朵，与狂战士的气质微妙地相符。
ReliquaryData_Name_55341	战狂的蔷薇
ReliquaryData_Desc_55341	血色的精致花朵，与狂战士的气质微妙地相符。
ReliquaryData_Name_55342	战狂的蔷薇
ReliquaryData_Desc_55342	血色的精致花朵，与狂战士的气质微妙地相符。
ReliquaryData_Name_55343	战狂的蔷薇
ReliquaryData_Desc_55343	血色的精致花朵，与狂战士的气质微妙地相符。
ReliquaryData_Name_55344	战狂的蔷薇
ReliquaryData_Desc_55344	血色的精致花朵，与狂战士的气质微妙地相符。
ReliquaryData_Name_55350	战狂的时计
ReliquaryData_Desc_55350	其中的沙砾无情地流动着，提醒着狂战士自己在战场上的时限，和在人世间的时限。
ReliquaryData_Name_55351	战狂的时计
ReliquaryData_Desc_55351	其中的沙砾无情地流动着，提醒着狂战士自己在战场上的时限，和在人世间的时限。
ReliquaryData_Name_55352	战狂的时计
ReliquaryData_Desc_55352	其中的沙砾无情地流动着，提醒着狂战士自己在战场上的时限，和在人世间的时限。
ReliquaryData_Name_55353	战狂的时计
ReliquaryData_Desc_55353	其中的沙砾无情地流动着，提醒着狂战士自己在战场上的时限，和在人世间的时限。
ReliquaryData_Name_55354	战狂的时计
ReliquaryData_Desc_55354	其中的沙砾无情地流动着，提醒着狂战士自己在战场上的时限，和在人世间的时限。
ReliquaryData_Name_56210	武人的酒杯
ReliquaryData_Desc_56210	稍微有些精致的酒杯，是仅在武人上场前使用的仪式器具。
ReliquaryData_Name_56211	武人的酒杯
ReliquaryData_Desc_56211	稍微有些精致的酒杯，是仅在武人上场前使用的仪式器具。
ReliquaryData_Name_56212	武人的酒杯
ReliquaryData_Desc_56212	稍微有些精致的酒杯，是仅在武人上场前使用的仪式器具。
ReliquaryData_Name_56213	武人的酒杯
ReliquaryData_Desc_56213	稍微有些精致的酒杯，是仅在武人上场前使用的仪式器具。
ReliquaryData_Name_56214	武人的酒杯
ReliquaryData_Desc_56214	稍微有些精致的酒杯，是仅在武人上场前使用的仪式器具。
ReliquaryData_Name_56220	武人的羽饰
ReliquaryData_Desc_56220	随处可见的鸟类落毛，高手用来练习力道，新手则用来制成扇子。
ReliquaryData_Name_56221	武人的羽饰
ReliquaryData_Desc_56221	随处可见的鸟类落毛，高手用来练习力道，新手则用来制成扇子。
ReliquaryData_Name_56222	武人的羽饰
ReliquaryData_Desc_56222	随处可见的鸟类落毛，高手用来练习力道，新手则用来制成扇子。
ReliquaryData_Name_56223	武人的羽饰
ReliquaryData_Desc_56223	随处可见的鸟类落毛，高手用来练习力道，新手则用来制成扇子。
ReliquaryData_Name_56224	武人的羽饰
ReliquaryData_Desc_56224	随处可见的鸟类落毛，高手用来练习力道，新手则用来制成扇子。
ReliquaryData_Name_56230	武人的头巾
ReliquaryData_Desc_56230	入门第一件事，精气神。绑上头巾，随时提醒自己勿忘这三字。
ReliquaryData_Name_56231	武人的头巾
ReliquaryData_Desc_56231	入门第一件事，精气神。绑上头巾，随时提醒自己勿忘这三字。
ReliquaryData_Name_56232	武人的头巾
ReliquaryData_Desc_56232	入门第一件事，精气神。绑上头巾，随时提醒自己勿忘这三字。
ReliquaryData_Name_56233	武人的头巾
ReliquaryData_Desc_56233	入门第一件事，精气神。绑上头巾，随时提醒自己勿忘这三字。
ReliquaryData_Name_56234	武人的头巾
ReliquaryData_Desc_56234	入门第一件事，精气神。绑上头巾，随时提醒自己勿忘这三字。
ReliquaryData_Name_56240	武人的红花
ReliquaryData_Desc_56240	习武者与花是没有什么关系的，唯独此种红花当中有麻痹痛楚的成分。
ReliquaryData_Name_56241	武人的红花
ReliquaryData_Desc_56241	习武者与花是没有什么关系的，唯独此种红花当中有麻痹痛楚的成分。
ReliquaryData_Name_56242	武人的红花
ReliquaryData_Desc_56242	习武者与花是没有什么关系的，唯独此种红花当中有麻痹痛楚的成分。
ReliquaryData_Name_56243	武人的红花
ReliquaryData_Desc_56243	习武者与花是没有什么关系的，唯独此种红花当中有麻痹痛楚的成分。
ReliquaryData_Name_56244	武人的红花
ReliquaryData_Desc_56244	习武者与花是没有什么关系的，唯独此种红花当中有麻痹痛楚的成分。
ReliquaryData_Name_56250	武人的水漏
ReliquaryData_Desc_56250	进行耐力锻炼时计时的小道具，比沙漏的流转更加稳定。
ReliquaryData_Name_56251	武人的水漏
ReliquaryData_Desc_56251	进行耐力锻炼时计时的小道具，比沙漏的流转更加稳定。
ReliquaryData_Name_56252	武人的水漏
ReliquaryData_Desc_56252	进行耐力锻炼时计时的小道具，比沙漏的流转更加稳定。
ReliquaryData_Name_56253	武人的水漏
ReliquaryData_Desc_56253	进行耐力锻炼时计时的小道具，比沙漏的流转更加稳定。
ReliquaryData_Name_56254	武人的水漏
ReliquaryData_Desc_56254	进行耐力锻炼时计时的小道具，比沙漏的流转更加稳定。
ReliquaryData_Name_56310	武人的酒杯
ReliquaryData_Desc_56310	稍微有些精致的酒杯，是仅在武人上场前使用的仪式器具。
ReliquaryData_Name_56311	武人的酒杯
ReliquaryData_Desc_56311	稍微有些精致的酒杯，是仅在武人上场前使用的仪式器具。
ReliquaryData_Name_56312	武人的酒杯
ReliquaryData_Desc_56312	稍微有些精致的酒杯，是仅在武人上场前使用的仪式器具。
ReliquaryData_Name_56313	武人的酒杯
ReliquaryData_Desc_56313	稍微有些精致的酒杯，是仅在武人上场前使用的仪式器具。
ReliquaryData_Name_56314	武人的酒杯
ReliquaryData_Desc_56314	稍微有些精致的酒杯，是仅在武人上场前使用的仪式器具。
ReliquaryData_Name_56320	武人的羽饰
ReliquaryData_Desc_56320	随处可见的鸟类落毛，高手用来练习力道，新手则用来制成扇子。
ReliquaryData_Name_56321	武人的羽饰
ReliquaryData_Desc_56321	随处可见的鸟类落毛，高手用来练习力道，新手则用来制成扇子。
ReliquaryData_Name_56322	武人的羽饰
ReliquaryData_Desc_56322	随处可见的鸟类落毛，高手用来练习力道，新手则用来制成扇子。
ReliquaryData_Name_56323	武人的羽饰
ReliquaryData_Desc_56323	随处可见的鸟类落毛，高手用来练习力道，新手则用来制成扇子。
ReliquaryData_Name_56324	武人的羽饰
ReliquaryData_Desc_56324	随处可见的鸟类落毛，高手用来练习力道，新手则用来制成扇子。
ReliquaryData_Name_56330	武人的头巾
ReliquaryData_Desc_56330	入门第一件事，精气神。绑上头巾，随时提醒自己勿忘这三字。
ReliquaryData_Name_56331	武人的头巾
ReliquaryData_Desc_56331	入门第一件事，精气神。绑上头巾，随时提醒自己勿忘这三字。
ReliquaryData_Name_56332	武人的头巾
ReliquaryData_Desc_56332	入门第一件事，精气神。绑上头巾，随时提醒自己勿忘这三字。
ReliquaryData_Name_56333	武人的头巾
ReliquaryData_Desc_56333	入门第一件事，精气神。绑上头巾，随时提醒自己勿忘这三字。
ReliquaryData_Name_56334	武人的头巾
ReliquaryData_Desc_56334	入门第一件事，精气神。绑上头巾，随时提醒自己勿忘这三字。
ReliquaryData_Name_56340	武人的红花
ReliquaryData_Desc_56340	习武者与花是没有什么关系的，唯独此种红花当中有麻痹痛楚的成分。
ReliquaryData_Name_56341	武人的红花
ReliquaryData_Desc_56341	习武者与花是没有什么关系的，唯独此种红花当中有麻痹痛楚的成分。
ReliquaryData_Name_56342	武人的红花
ReliquaryData_Desc_56342	习武者与花是没有什么关系的，唯独此种红花当中有麻痹痛楚的成分。
ReliquaryData_Name_56343	武人的红花
ReliquaryData_Desc_56343	习武者与花是没有什么关系的，唯独此种红花当中有麻痹痛楚的成分。
ReliquaryData_Name_56344	武人的红花
ReliquaryData_Desc_56344	习武者与花是没有什么关系的，唯独此种红花当中有麻痹痛楚的成分。
ReliquaryData_Name_56350	武人的水漏
ReliquaryData_Desc_56350	进行耐力锻炼时计时的小道具，比沙漏的流转更加稳定。
ReliquaryData_Name_56351	武人的水漏
ReliquaryData_Desc_56351	进行耐力锻炼时计时的小道具，比沙漏的流转更加稳定。
ReliquaryData_Name_56352	武人的水漏
ReliquaryData_Desc_56352	进行耐力锻炼时计时的小道具，比沙漏的流转更加稳定。
ReliquaryData_Name_56353	武人的水漏
ReliquaryData_Desc_56353	进行耐力锻炼时计时的小道具，比沙漏的流转更加稳定。
ReliquaryData_Name_56354	武人的水漏
ReliquaryData_Desc_56354	进行耐力锻炼时计时的小道具，比沙漏的流转更加稳定。
ReliquaryData_Name_57210	教官的茶杯
ReliquaryData_Desc_57210	虽然在外人看来只是普通的茶杯，但在学员眼里可是教官权力的象征。
ReliquaryData_Name_57211	教官的茶杯
ReliquaryData_Desc_57211	虽然在外人看来只是普通的茶杯，但在学员眼里可是教官权力的象征。
ReliquaryData_Name_57212	教官的茶杯
ReliquaryData_Desc_57212	虽然在外人看来只是普通的茶杯，但在学员眼里可是教官权力的象征。
ReliquaryData_Name_57213	教官的茶杯
ReliquaryData_Desc_57213	虽然在外人看来只是普通的茶杯，但在学员眼里可是教官权力的象征。
ReliquaryData_Name_57214	教官的茶杯
ReliquaryData_Desc_57214	虽然在外人看来只是普通的茶杯，但在学员眼里可是教官权力的象征。
ReliquaryData_Name_57220	教官的羽饰
ReliquaryData_Desc_57220	熟知如何化解攻击力道的教官，不会让这种羽饰被劲风吹掉。
ReliquaryData_Name_57221	教官的羽饰
ReliquaryData_Desc_57221	熟知如何化解攻击力道的教官，不会让这种羽饰被劲风吹掉。
ReliquaryData_Name_57222	教官的羽饰
ReliquaryData_Desc_57222	熟知如何化解攻击力道的教官，不会让这种羽饰被劲风吹掉。
ReliquaryData_Name_57223	教官的羽饰
ReliquaryData_Desc_57223	熟知如何化解攻击力道的教官，不会让这种羽饰被劲风吹掉。
ReliquaryData_Name_57224	教官的羽饰
ReliquaryData_Desc_57224	熟知如何化解攻击力道的教官，不会让这种羽饰被劲风吹掉。
ReliquaryData_Name_57230	教官的帽子
ReliquaryData_Desc_57230	制式的教官帽子。
ReliquaryData_Name_57231	教官的帽子
ReliquaryData_Desc_57231	制式的教官帽子。
ReliquaryData_Name_57232	教官的帽子
ReliquaryData_Desc_57232	制式的教官帽子。
ReliquaryData_Name_57233	教官的帽子
ReliquaryData_Desc_57233	制式的教官帽子。
ReliquaryData_Name_57234	教官的帽子
ReliquaryData_Desc_57234	制式的教官帽子。
ReliquaryData_Name_57240	教官的胸花
ReliquaryData_Desc_57240	胸口别着这种花的时候，意味着今日不练武。
ReliquaryData_Name_57241	教官的胸花
ReliquaryData_Desc_57241	胸口别着这种花的时候，意味着今日不练武。
ReliquaryData_Name_57242	教官的胸花
ReliquaryData_Desc_57242	胸口别着这种花的时候，意味着今日不练武。
ReliquaryData_Name_57243	教官的胸花
ReliquaryData_Desc_57243	胸口别着这种花的时候，意味着今日不练武。
ReliquaryData_Name_57244	教官的胸花
ReliquaryData_Desc_57244	胸口别着这种花的时候，意味着今日不练武。
ReliquaryData_Name_57250	教官的怀表
ReliquaryData_Desc_57250	不能用来看时间的怀表，是完全奉献给训练的计时工具。
ReliquaryData_Name_57251	教官的怀表
ReliquaryData_Desc_57251	不能用来看时间的怀表，是完全奉献给训练的计时工具。
ReliquaryData_Name_57252	教官的怀表
ReliquaryData_Desc_57252	不能用来看时间的怀表，是完全奉献给训练的计时工具。
ReliquaryData_Name_57253	教官的怀表
ReliquaryData_Desc_57253	不能用来看时间的怀表，是完全奉献给训练的计时工具。
ReliquaryData_Name_57254	教官的怀表
ReliquaryData_Desc_57254	不能用来看时间的怀表，是完全奉献给训练的计时工具。
ReliquaryData_Name_57310	教官的茶杯
ReliquaryData_Desc_57310	虽然在外人看来只是普通的茶杯，但在学员眼里可是教官权力的象征。
ReliquaryData_Name_57311	教官的茶杯
ReliquaryData_Desc_57311	虽然在外人看来只是普通的茶杯，但在学员眼里可是教官权力的象征。
ReliquaryData_Name_57312	教官的茶杯
ReliquaryData_Desc_57312	虽然在外人看来只是普通的茶杯，但在学员眼里可是教官权力的象征。
ReliquaryData_Name_57313	教官的茶杯
ReliquaryData_Desc_57313	虽然在外人看来只是普通的茶杯，但在学员眼里可是教官权力的象征。
ReliquaryData_Name_57314	教官的茶杯
ReliquaryData_Desc_57314	虽然在外人看来只是普通的茶杯，但在学员眼里可是教官权力的象征。
ReliquaryData_Name_57320	教官的羽饰
ReliquaryData_Desc_57320	熟知如何化解攻击力道的教官，不会让这种羽饰被劲风吹掉。
ReliquaryData_Name_57321	教官的羽饰
ReliquaryData_Desc_57321	熟知如何化解攻击力道的教官，不会让这种羽饰被劲风吹掉。
ReliquaryData_Name_57322	教官的羽饰
ReliquaryData_Desc_57322	熟知如何化解攻击力道的教官，不会让这种羽饰被劲风吹掉。
ReliquaryData_Name_57323	教官的羽饰
ReliquaryData_Desc_57323	熟知如何化解攻击力道的教官，不会让这种羽饰被劲风吹掉。
ReliquaryData_Name_57324	教官的羽饰
ReliquaryData_Desc_57324	熟知如何化解攻击力道的教官，不会让这种羽饰被劲风吹掉。
ReliquaryData_Name_57330	教官的帽子
ReliquaryData_Desc_57330	制式的教官帽子。
ReliquaryData_Name_57331	教官的帽子
ReliquaryData_Desc_57331	制式的教官帽子。
ReliquaryData_Name_57332	教官的帽子
ReliquaryData_Desc_57332	制式的教官帽子。
ReliquaryData_Name_57333	教官的帽子
ReliquaryData_Desc_57333	制式的教官帽子。
ReliquaryData_Name_57334	教官的帽子
ReliquaryData_Desc_57334	制式的教官帽子。
ReliquaryData_Name_57340	教官的胸花
ReliquaryData_Desc_57340	胸口别着这种花的时候，意味着今日不练武。
ReliquaryData_Name_57341	教官的胸花
ReliquaryData_Desc_57341	胸口别着这种花的时候，意味着今日不练武。
ReliquaryData_Name_57342	教官的胸花
ReliquaryData_Desc_57342	胸口别着这种花的时候，意味着今日不练武。
ReliquaryData_Name_57343	教官的胸花
ReliquaryData_Desc_57343	胸口别着这种花的时候，意味着今日不练武。
ReliquaryData_Name_57344	教官的胸花
ReliquaryData_Desc_57344	胸口别着这种花的时候，意味着今日不练武。
ReliquaryData_Name_57350	教官的怀表
ReliquaryData_Desc_57350	不能用来看时间的怀表，是完全奉献给训练的计时工具。
ReliquaryData_Name_57351	教官的怀表
ReliquaryData_Desc_57351	不能用来看时间的怀表，是完全奉献给训练的计时工具。
ReliquaryData_Name_57352	教官的怀表
ReliquaryData_Desc_57352	不能用来看时间的怀表，是完全奉献给训练的计时工具。
ReliquaryData_Name_57353	教官的怀表
ReliquaryData_Desc_57353	不能用来看时间的怀表，是完全奉献给训练的计时工具。
ReliquaryData_Name_57354	教官的怀表
ReliquaryData_Desc_57354	不能用来看时间的怀表，是完全奉献给训练的计时工具。
ReliquaryData_Name_58210	赌徒的骰盅
ReliquaryData_Desc_58210	是特制的、用于单一用途的容器，但其中并没有欺诈用的机关。
ReliquaryData_Name_58211	赌徒的骰盅
ReliquaryData_Desc_58211	是特制的、用于单一用途的容器，但其中并没有欺诈用的机关。
ReliquaryData_Name_58212	赌徒的骰盅
ReliquaryData_Desc_58212	是特制的、用于单一用途的容器，但其中并没有欺诈用的机关。
ReliquaryData_Name_58213	赌徒的骰盅
ReliquaryData_Desc_58213	是特制的、用于单一用途的容器，但其中并没有欺诈用的机关。
ReliquaryData_Name_58214	赌徒的骰盅
ReliquaryData_Desc_58214	是特制的、用于单一用途的容器，但其中并没有欺诈用的机关。
ReliquaryData_Name_58220	赌徒的羽饰
ReliquaryData_Desc_58220	是大型鸟的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58221	赌徒的羽饰
ReliquaryData_Desc_58221	是大型鸟的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58222	赌徒的羽饰
ReliquaryData_Desc_58222	是大型鸟的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58223	赌徒的羽饰
ReliquaryData_Desc_58223	是大型鸟的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58224	赌徒的羽饰
ReliquaryData_Desc_58224	是大型鸟的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58230	赌徒的耳环
ReliquaryData_Desc_58230	能让人冷静评估局势与风险，避免危机的翠蓝耳环。
ReliquaryData_Name_58231	赌徒的耳环
ReliquaryData_Desc_58231	能让人冷静评估局势与风险，避免危机的翠蓝耳环。
ReliquaryData_Name_58232	赌徒的耳环
ReliquaryData_Desc_58232	能让人冷静评估局势与风险，避免危机的翠蓝耳环。
ReliquaryData_Name_58233	赌徒的耳环
ReliquaryData_Desc_58233	能让人冷静评估局势与风险，避免危机的翠蓝耳环。
ReliquaryData_Name_58234	赌徒的耳环
ReliquaryData_Desc_58234	能让人冷静评估局势与风险，避免危机的翠蓝耳环。
ReliquaryData_Name_58240	赌徒的胸花
ReliquaryData_Desc_58240	是华丽的大花朵，其中能藏得下自己事前准备好的骰子。
ReliquaryData_Name_58241	赌徒的胸花
ReliquaryData_Desc_58241	是华丽的大花朵，其中能藏得下自己事前准备好的骰子。
ReliquaryData_Name_58242	赌徒的胸花
ReliquaryData_Desc_58242	是华丽的大花朵，其中能藏得下自己事前准备好的骰子。
ReliquaryData_Name_58243	赌徒的胸花
ReliquaryData_Desc_58243	是华丽的大花朵，其中能藏得下自己事前准备好的骰子。
ReliquaryData_Name_58244	赌徒的胸花
ReliquaryData_Desc_58244	是华丽的大花朵，其中能藏得下自己事前准备好的骰子。
ReliquaryData_Name_58250	赌徒的怀表
ReliquaryData_Desc_58250	破碎的怀表，曾经为它的主人挡下了致命的攻击。
ReliquaryData_Name_58251	赌徒的怀表
ReliquaryData_Desc_58251	破碎的怀表，曾经为它的主人挡下了致命的攻击。
ReliquaryData_Name_58252	赌徒的怀表
ReliquaryData_Desc_58252	破碎的怀表，曾经为它的主人挡下了致命的攻击。
ReliquaryData_Name_58253	赌徒的怀表
ReliquaryData_Desc_58253	破碎的怀表，曾经为它的主人挡下了致命的攻击。
ReliquaryData_Name_58254	赌徒的怀表
ReliquaryData_Desc_58254	破碎的怀表，曾经为它的主人挡下了致命的攻击。
ReliquaryData_Name_58310	赌徒的骰盅
ReliquaryData_Desc_58310	是特制的、用于单一用途的容器，但其中并没有欺诈用的机关。
ReliquaryData_Name_58311	赌徒的骰盅
ReliquaryData_Desc_58311	是特制的、用于单一用途的容器，但其中并没有欺诈用的机关。
ReliquaryData_Name_58312	赌徒的骰盅
ReliquaryData_Desc_58312	是特制的、用于单一用途的容器，但其中并没有欺诈用的机关。
ReliquaryData_Name_58313	赌徒的骰盅
ReliquaryData_Desc_58313	是特制的、用于单一用途的容器，但其中并没有欺诈用的机关。
ReliquaryData_Name_58314	赌徒的骰盅
ReliquaryData_Desc_58314	是特制的、用于单一用途的容器，但其中并没有欺诈用的机关。
ReliquaryData_Name_58320	赌徒的羽饰
ReliquaryData_Desc_58320	是大型鸟的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58321	赌徒的羽饰
ReliquaryData_Desc_58321	是大型鸟的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58322	赌徒的羽饰
ReliquaryData_Desc_58322	是大型鸟的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58323	赌徒的羽饰
ReliquaryData_Desc_58323	是大型鸟的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58324	赌徒的羽饰
ReliquaryData_Desc_58324	是大型鸟的尾羽，其中能藏得下能改天逆命的牌。
ReliquaryData_Name_58330	赌徒的耳环
ReliquaryData_Desc_58330	能让人冷静评估局势与风险，避免危机的翠蓝耳环。
ReliquaryData_Name_58331	赌徒的耳环
ReliquaryData_Desc_58331	能让人冷静评估局势与风险，避免危机的翠蓝耳环。
ReliquaryData_Name_58332	赌徒的耳环
ReliquaryData_Desc_58332	能让人冷静评估局势与风险，避免危机的翠蓝耳环。
ReliquaryData_Name_58333	赌徒的耳环
ReliquaryData_Desc_58333	能让人冷静评估局势与风险，避免危机的翠蓝耳环。
ReliquaryData_Name_58334	赌徒的耳环
ReliquaryData_Desc_58334	能让人冷静评估局势与风险，避免危机的翠蓝耳环。
ReliquaryData_Name_58340	赌徒的胸花
ReliquaryData_Desc_58340	是华丽的大花朵，其中能藏得下自己事前准备好的骰子。
ReliquaryData_Name_58341	赌徒的胸花
ReliquaryData_Desc_58341	是华丽的大花朵，其中能藏得下自己事前准备好的骰子。
ReliquaryData_Name_58342	赌徒的胸花
ReliquaryData_Desc_58342	是华丽的大花朵，其中能藏得下自己事前准备好的骰子。
ReliquaryData_Name_58343	赌徒的胸花
ReliquaryData_Desc_58343	是华丽的大花朵，其中能藏得下自己事前准备好的骰子。
ReliquaryData_Name_58344	赌徒的胸花
ReliquaryData_Desc_58344	是华丽的大花朵，其中能藏得下自己事前准备好的骰子。
ReliquaryData_Name_58350	赌徒的怀表
ReliquaryData_Desc_58350	破碎的怀表，曾经为它的主人挡下了致命的攻击。
ReliquaryData_Name_58351	赌徒的怀表
ReliquaryData_Desc_58351	破碎的怀表，曾经为它的主人挡下了致命的攻击。
ReliquaryData_Name_58352	赌徒的怀表
ReliquaryData_Desc_58352	破碎的怀表，曾经为它的主人挡下了致命的攻击。
ReliquaryData_Name_58353	赌徒的怀表
ReliquaryData_Desc_58353	破碎的怀表，曾经为它的主人挡下了致命的攻击。
ReliquaryData_Name_58354	赌徒的怀表
ReliquaryData_Desc_58354	破碎的怀表，曾经为它的主人挡下了致命的攻击。
ReliquaryData_Name_59110	流放者之杯
ReliquaryData_Desc_59110	黯淡的重金属制成的杯形器皿，可以看出外壁上原本镶有宝石，又被挖掉了。
ReliquaryData_Name_59111	流放者之杯
ReliquaryData_Desc_59111	黯淡的重金属制成的杯形器皿，可以看出外壁上原本镶有宝石，又被挖掉了。
ReliquaryData_Name_59112	流放者之杯
ReliquaryData_Desc_59112	黯淡的重金属制成的杯形器皿，可以看出外壁上原本镶有宝石，又被挖掉了。
ReliquaryData_Name_59113	流放者之杯
ReliquaryData_Desc_59113	黯淡的重金属制成的杯形器皿，可以看出外壁上原本镶有宝石，又被挖掉了。
ReliquaryData_Name_59114	流放者之杯
ReliquaryData_Desc_59114	黯淡的重金属制成的杯形器皿，可以看出外壁上原本镶有宝石，又被挖掉了。
ReliquaryData_Name_59120	流放者之羽
